bundestag_id;nachname;vorname;wp;fraktion;full_name;twitter_handle;account_type;activity;;
11005197;Taher Saleh;Kassem;20;Fraktion BÜNDNIS 90/DIE GRÜNEN;Kassem Taher Saleh;kassem_ts;person;1;;
11004911;Tatti;Jessica;20;Fraktion DIE LINKE.;Jessica Tatti;jessica_tatti;person;1;;
11004423;Tausend;Claudia;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Claudia Tausend;NA;person;NA;;
11004912;Tebroke;Hermann-Josef;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Hermann-Josef Tebroke;NA;person;NA;;
11005237;Tesfaiesus;Awet;20;Fraktion BÜNDNIS 90/DIE GRÜNEN;Awet Tesfaiesus;AwetTesfaiesus;person;1;;
11004913;Teuteberg;Linda;20;Fraktion der Freien Demokratischen Partei;Linda Teuteberg;LindaTeuteberg;person;1;;
11005238;Teutrine;Jens;20;Fraktion der Freien Demokratischen Partei;Jens Teutrine;jensteutrine;person;1;;
11004914;Theurer;Michael;20;Fraktion der Freien Demokratischen Partei;Michael Theurer;EUTheurer;person;1;;
11004424;Thews;Michael;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Michael Thews;NA;person;NA;;
11004915;Thies;Hans-Jürgen;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Hans-Jürgen Thies;NA;person;NA;;
11004175;Thomae;Stephan;20;Fraktion der Freien Demokratischen Partei;Stephan Thomae;StephanThomae;person;1;;
11004917;Throm;Alexander;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Alexander Throm;alexander_throm;person;1;;
11003646;Tillmann;Antje;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Antje Tillmann;AntjeTillmann;person;1;;
11004425;Timmermann-Fechter;Astrid;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Astrid Timmermann-Fechter;NA;person;NA;;
11005239;Tippelt;Nico;20;Fraktion der Freien Demokratischen Partei;Nico Tippelt;NicoTippelt;person;1;;
11004222;Todtenhausen;Manfred;20;Fraktion der Freien Demokratischen Partei;Manfred Todtenhausen;MTodtenhausen;person;1;;
11003856;Toncar;Florian;20;Fraktion der Freien Demokratischen Partei;Florian Toncar;florian_toncar;person;1;;
11004921;Töns;Markus;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Markus Töns;NA;person;NA;;
11004426;Träger;Carsten;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Carsten Träger;CarstenTraeger;person;1;;
11003246;Trittin;Jürgen;20;Fraktion BÜNDNIS 90/DIE GRÜNEN;Jürgen Trittin;JTrittin;person;1;;
11005240;Troff-Schaffarzyk;Anja;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Anja Troff-Schaffarzyk;anja_troff;person;1;;
11005241;Türk-Nachbaur;Derya;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Derya Türk-Nachbaur;derya_tn;person;1;;
11004645;Uhl;Markus;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Markus Uhl;uhl_markus;person;1;;
11005242;Uhlig;Katrin;20;Fraktion BÜNDNIS 90/DIE GRÜNEN;Katrin Uhlig;katrinuhligbn;person;1;;
11004922;Ullmann;Andrew;20;Fraktion der Freien Demokratischen Partei;Andrew Ullmann;UllmannMdB;person;1;;
11004427;Ullrich;Volker;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Volker Ullrich;VolkerUllrich;person;1;;
11004923;Ullrich;Gerald;20;Fraktion der Freien Demokratischen Partei;Gerald Ullrich;G_UllrichFDP;person;1;;
11005243;Ullrich;Frank;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Frank Ullrich;NA;person;NA;;
11003858;Ulrich;Alexander;20;Fraktion DIE LINKE.;Alexander Ulrich;NA;person;NA;;
11004429;Verlinden;Julia;20;Fraktion BÜNDNIS 90/DIE GRÜNEN;Julia Verlinden;julia_verlinden;person;1;;
11004924;Vieregge;Kerstin;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Kerstin Vieregge;Kerstin_4egge;person;1;;
11004179;Vogel;Johannes;20;Fraktion der Freien Demokratischen Partei;Johannes Vogel;check;person;1;;
11004181;Vogler;Kathrin;20;Fraktion DIE LINKE.;Kathrin Vogler;voglerk;person;1;;
11005244;Vogt;Oliver;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Oliver Vogt;NA;person;NA;;
11004942;Völlers;Marja-Liisa;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Marja-Liisa Völlers;MarjaVoellers;person;0;;
11004433;Vöpel;Dirk;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Dirk Vöpel;NA;person;NA;;
11004926;Vries;Christoph;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Christoph Vries;VriesChristoph;person;1;;
11004182;Wadephul;Johann David;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Johann David Wadephul;JoWadephul;person;1;;
11005245;Wagener;Niklas;20;Fraktion BÜNDNIS 90/DIE GRÜNEN;Niklas Wagener;WagenerNiklas;person;1;;
11005246;Wagener;Robin;20;Fraktion BÜNDNIS 90/DIE GRÜNEN;Robin Wagener;robinwagener;person;1;;
11004183;Wagenknecht;Sahra;20;Fraktion DIE LINKE.;Sahra Wagenknecht;SWagenknecht;person;1;;
11005247;Wagner;Carolin;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Carolin Wagner;NA;person;NA;;
11005248;Wagner;Johannes;20;Fraktion BÜNDNIS 90/DIE GRÜNEN;Johannes Wagner;yooHannes;person;0;;
11005249;Wallstein;Maja;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Maja Wallstein;Krawallstein;person;1;;
11005250;Walter;Hannes;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Hannes Walter;HannesWalterSPD;person;1;;
11004221;Walter-Rosenheimer;Beate;20;Fraktion BÜNDNIS 90/DIE GRÜNEN;Beate Walter-Rosenheimer;TeamBeate;person;1;;
11003655;Wanderwitz;Marco;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Marco Wanderwitz;wanderwitz;person;1;;
11004437;Warken;Nina;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Nina Warken;ninawarken;person;1;;
11004929;Weeser;Sandra;20;Fraktion der Freien Demokratischen Partei;Sandra Weeser;sandra_weeser;person;1;;
11005251;Wegge;Carmen;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Carmen Wegge;CarmenWegge;person;1;;
11005252;Wegling;Melanie;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Melanie Wegling;NA;person;NA;;
11004930;Weidel;Alice;20;Alternative für Deutschland;Alice Weidel;Alice_Weidel;person;1;;
11004950;Weingarten;Joe;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Joe Weingarten;DrJoeWeingarten;person;1;;
11004440;Weisgerber;Anja;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Anja Weisgerber;anjaweisgerber;person;1;;
11005253;Weishaupt;Saskia;20;Fraktion BÜNDNIS 90/DIE GRÜNEN;Saskia Weishaupt;SaskiaLeaRaquel;person;1;;
11004187;Weiss;Sabine;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Sabine Weiss;NA;person;NA;;
11005254;Weiss;Maria-Lena;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Maria-Lena Weiss;NA;person;NA;;
11005255;Wenzel;Stefan;20;Fraktion BÜNDNIS 90/DIE GRÜNEN;Stefan Wenzel;StefWenzel;person;1;;
11005256;Werner;Lena;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Lena Werner;thereallenzii;person;1;;
11004931;Westig;Nicole;20;Fraktion der Freien Demokratischen Partei;Nicole Westig;NicoleWestig;person;1;;
11004442;Westphal;Bernd;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Bernd Westphal;BerndWestphal4;person;1;;
11004932;Weyel;Harald;20;Alternative für Deutschland;Harald Weyel;h_weyel;person;0;;
11004443;Whittaker;Kai;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Kai Whittaker;Kai_Whittaker;person;1;;
11003259;Widmann-Mauz;Annette;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Annette Widmann-Mauz;AWidmannMauz;person;1;;
11004933;Wiehle;Wolfgang;20;Alternative für Deutschland;Wolfgang Wiehle;WolfgangWiehle;person;1;;
11005257;Wiener;Klaus;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Klaus Wiener;KlausWiener;person;1;;
11004444;Wiese;Dirk;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Dirk Wiese;DirkWieseSPD;person;1;;
11003264;Willsch;Klaus-Peter;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Klaus-Peter Willsch;NA;person;NA;;
11003865;Winkelmeier-Becker;Elisabeth;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Elisabeth Winkelmeier-Becker;NA;person;NA;;
11005258;Winkler;Tobias;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Tobias Winkler;TobiasWINKLER_;person;1;;
11005259;Winklmann;Tina;20;Fraktion BÜNDNIS 90/DIE GRÜNEN;Tina Winklmann;TinaWinklmann;person;1;;
11004936;Wirth;Christian;20;Alternative für Deutschland;Christian Wirth;ChrWirthMdB;person;1;;
11003702;Wissing;Volker;20;Fraktion der Freien Demokratischen Partei;Volker Wissing;Wissing;person;1;;
11005260;Wissler;Janine;20;Fraktion DIE LINKE.;Janine Wissler;Janine_Wissler;person;1;;
11004937;Witt;Uwe;20;Alternative für Deutschland;Uwe Witt;Witt_Uwe;person;1;;
11005261;Wittmann;Mechthilde;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Mechthilde Wittmann;NA;person;NA;;
11005262;Wollmann;Herbert;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Herbert Wollmann;NA;person;NA;;
11005263;Wulf;Mareike Lotte;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Mareike Lotte Wulf;MareikeWulf;person;1;;
11005264;Wundrak;Joachim;20;Alternative für Deutschland;Joachim Wundrak;JoachimWundrak;person;1;;
11004448;Yüksel;Gülistan;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Gülistan Yüksel;NA;person;NA;;
11004452;Zeulner;Emmi;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Emmi Zeulner;NA;person;NA;;
11005265;Ziegler;Kay-Uwe;20;Alternative für Deutschland;Kay-Uwe Ziegler;KayUweZiegler71;person;1;;
11004938;Ziemiak;Paul;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Paul Ziemiak;PaulZiemiak;person;1;;
11004453;Zierke;Stefan;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Stefan Zierke;zierke;person;1;;
11004603;Zimmermann;Jens;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Jens Zimmermann;JensZSPD;person;1;;
11005266;Zippelius;Nicolas;20;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;Nicolas Zippelius;NZippelius;person;1;;
11005267;Zorn;Armand;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Armand Zorn;ArmandZorn;person;1;;
11005268;Zschau;Katrin;20;Fraktion der Sozialdemokratischen Partei Deutschlands;Katrin Zschau;NA;person;NA;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
