source_screen_name;source_id;target_screen_name;target_id;following;api_call
bstrasser;29540300;ArminLaschet;835541664;True;2022-05-29 16:12:02.866873
ArminLaschet;835541664;jessica_tatti;1020297087970435072;False;2022-05-29 16:12:03.166844
jessica_tatti;1020297087970435072;ArminLaschet;835541664;False;2022-05-29 16:12:03.166844
ArminLaschet;835541664;LindaTeuteberg;170964436;True;2022-05-29 16:12:03.468145
LindaTeuteberg;170964436;ArminLaschet;835541664;False;2022-05-29 16:12:03.468145
ArminLaschet;835541664;EUTheurer;1108382916;False;2022-05-29 16:12:03.773626
EUTheurer;1108382916;ArminLaschet;835541664;True;2022-05-29 16:12:03.773626
ArminLaschet;835541664;alexander_throm;829056811974144001;False;2022-05-29 16:12:04.100361
alexander_throm;829056811974144001;ArminLaschet;835541664;True;2022-05-29 16:12:04.100361
ArminLaschet;835541664;UllmannMdB;609972369;False;2022-05-29 16:12:04.390651
UllmannMdB;609972369;ArminLaschet;835541664;True;2022-05-29 16:12:04.390651
ArminLaschet;835541664;G_UllrichFDP;935456332655874048;False;2022-05-29 16:12:04.693463
G_UllrichFDP;935456332655874048;ArminLaschet;835541664;True;2022-05-29 16:12:04.693463
ArminLaschet;835541664;Kerstin_4egge;1486632095904587776;False;2022-05-29 16:12:05.009829
Kerstin_4egge;1486632095904587776;ArminLaschet;835541664;True;2022-05-29 16:12:05.009829
ArminLaschet;835541664;VriesChristoph;1193925069476696064;False;2022-05-29 16:12:05.310720
VriesChristoph;1193925069476696064;ArminLaschet;835541664;True;2022-05-29 16:12:05.310720
ArminLaschet;835541664;sandra_weeser;858362895075340288;False;2022-05-29 16:12:05.656764
sandra_weeser;858362895075340288;ArminLaschet;835541664;True;2022-05-29 16:12:05.656764
ArminLaschet;835541664;Alice_Weidel;833398209053605888;False;2022-05-29 16:12:05.906509
Alice_Weidel;833398209053605888;ArminLaschet;835541664;True;2022-05-29 16:12:05.906509
ArminLaschet;835541664;NicoleWestig;989145249682526213;False;2022-05-29 16:12:06.199769
NicoleWestig;989145249682526213;ArminLaschet;835541664;True;2022-05-29 16:12:06.199769
ArminLaschet;835541664;h_weyel;841412635270762496;False;2022-05-29 16:12:06.561948
h_weyel;841412635270762496;ArminLaschet;835541664;False;2022-05-29 16:12:06.561948
ArminLaschet;835541664;WolfgangWiehle;1003656299589132291;False;2022-05-29 16:12:06.854633
WolfgangWiehle;1003656299589132291;ArminLaschet;835541664;False;2022-05-29 16:12:06.854633
ArminLaschet;835541664;ChrWirthMdB;920193967937019904;False;2022-05-29 16:12:07.170085
ChrWirthMdB;920193967937019904;ArminLaschet;835541664;False;2022-05-29 16:12:07.170085
ArminLaschet;835541664;Witt_Uwe;4503658823;False;2022-05-29 16:12:07.406773
Witt_Uwe;4503658823;ArminLaschet;835541664;False;2022-05-29 16:12:07.406773
ArminLaschet;835541664;PaulZiemiak;288696645;True;2022-05-29 16:12:07.670823
PaulZiemiak;288696645;ArminLaschet;835541664;True;2022-05-29 16:12:07.670823
ArminLaschet;835541664;GydeJ;1530171613;False;2022-05-29 16:12:07.976306
GydeJ;1530171613;ArminLaschet;835541664;False;2022-05-29 16:12:07.976306
ArminLaschet;835541664;MarjaVoellers;1009457791554281473;False;2022-05-29 16:12:08.283948
MarjaVoellers;1009457791554281473;ArminLaschet;835541664;False;2022-05-29 16:12:08.283948
ArminLaschet;835541664;NBaradari;2773426719;False;2022-05-29 16:12:08.602495
NBaradari;2773426719;ArminLaschet;835541664;False;2022-05-29 16:12:08.602495
ArminLaschet;835541664;PeterHeidtFDP;1858621434;False;2022-05-29 16:12:08.899983
PeterHeidtFDP;1858621434;ArminLaschet;835541664;True;2022-05-29 16:12:08.899983
ArminLaschet;835541664;IsabelMackensen;2322165327;False;2022-05-29 16:12:09.201143
IsabelMackensen;2322165327;ArminLaschet;835541664;False;2022-05-29 16:12:09.201143
ArminLaschet;835541664;DrJoeWeingarten;811960243353780226;False;2022-05-29 16:12:09.616407
DrJoeWeingarten;811960243353780226;ArminLaschet;835541664;False;2022-05-29 16:12:09.616407
ArminLaschet;835541664;LehmannSpd;2320712427;False;2022-05-29 16:12:09.923231
LehmannSpd;2320712427;ArminLaschet;835541664;False;2022-05-29 16:12:09.923231
ArminLaschet;835541664;Bubendorferfdp;887343634647003136;False;2022-05-29 16:12:10.219816
Bubendorferfdp;887343634647003136;ArminLaschet;835541664;False;2022-05-29 16:12:10.219816
ArminLaschet;835541664;Doro_Martin;241008237;False;2022-05-29 16:12:10.535579
Doro_Martin;241008237;ArminLaschet;835541664;False;2022-05-29 16:12:10.535579
ArminLaschet;835541664;janoschdahmen;16697497;False;2022-05-29 16:12:10.845041
janoschdahmen;16697497;ArminLaschet;835541664;False;2022-05-29 16:12:10.845041
ArminLaschet;835541664;herr_emmerich;16695267;False;2022-05-29 16:12:11.156904
herr_emmerich;16695267;ArminLaschet;835541664;True;2022-05-29 16:12:11.156904
ArminLaschet;835541664;_sanaeabdi;200695422;False;2022-05-29 16:12:11.455065
_sanaeabdi;200695422;ArminLaschet;835541664;False;2022-05-29 16:12:11.455065
ArminLaschet;835541664;Valentin_C_Abel;1699863337;False;2022-05-29 16:12:11.767744
Valentin_C_Abel;1699863337;ArminLaschet;835541664;False;2022-05-29 16:12:11.767744
ArminLaschet;835541664;Knut_Abraham;1468151020370997252;False;2022-05-29 16:12:12.075572
Knut_Abraham;1468151020370997252;ArminLaschet;835541664;True;2022-05-29 16:12:12.075572
ArminLaschet;835541664;katjadler;712941191;False;2022-05-29 16:12:12.408580
katjadler;712941191;ArminLaschet;835541664;True;2022-05-29 16:12:12.408580
ArminLaschet;835541664;s_aeffner;982288614;False;2022-05-29 16:12:12.819283
s_aeffner;982288614;ArminLaschet;835541664;False;2022-05-29 16:12:12.819283
ArminLaschet;835541664;ReemAlabali;1217456777643659269;False;2022-05-29 16:12:13.133546
ReemAlabali;1217456777643659269;ArminLaschet;835541664;False;2022-05-29 16:12:13.133546
ArminLaschet;835541664;ali_aldailami;989599708917137408;False;2022-05-29 16:12:13.508086
ali_aldailami;989599708917137408;ArminLaschet;835541664;False;2022-05-29 16:12:13.508086
ArminLaschet;835541664;HalakMuhanad;1084016250324484096;False;2022-05-29 16:12:13.906974
HalakMuhanad;1084016250324484096;ArminLaschet;835541664;False;2022-05-29 16:12:13.906974
ArminLaschet;835541664;DagmarAndres;126421442;False;2022-05-29 16:12:14.216402
DagmarAndres;126421442;ArminLaschet;835541664;False;2022-05-29 16:12:14.216402
ArminLaschet;835541664;arlt_johannes;1262451438103465984;False;2022-05-29 16:12:14.532177
arlt_johannes;1262451438103465984;ArminLaschet;835541664;False;2022-05-29 16:12:14.532177
ArminLaschet;835541664;AnAudretsch;995519538;False;2022-05-29 16:12:14.969965
AnAudretsch;995519538;ArminLaschet;835541664;True;2022-05-29 16:12:14.969965
ArminLaschet;835541664;maik_aussendorf;24253731;False;2022-05-29 16:12:15.247190
maik_aussendorf;24253731;ArminLaschet;835541664;False;2022-05-29 16:12:15.247190
ArminLaschet;835541664;TBBacherle;2835233692;False;2022-05-29 16:12:15.549413
TBBacherle;2835233692;ArminLaschet;835541664;False;2022-05-29 16:12:15.549413
ArminLaschet;835541664;baldy_daniel;3305672686;False;2022-05-29 16:12:15.962136
baldy_daniel;3305672686;ArminLaschet;835541664;True;2022-05-29 16:12:15.962136
ArminLaschet;835541664;fbanaszak;395209158;True;2022-05-29 16:12:16.278194
fbanaszak;395209158;ArminLaschet;835541664;True;2022-05-29 16:12:16.278194
ArminLaschet;835541664;karlbaer;33172351;False;2022-05-29 16:12:16.699609
karlbaer;33172351;ArminLaschet;835541664;False;2022-05-29 16:12:16.699609
ArminLaschet;835541664;DrChristinaBaum;955899834325700609;False;2022-05-29 16:12:17.014550
DrChristinaBaum;955899834325700609;ArminLaschet;835541664;False;2022-05-29 16:12:17.014550
ArminLaschet;835541664;kathabeck;36052322;False;2022-05-29 16:12:17.300483
kathabeck;36052322;ArminLaschet;835541664;True;2022-05-29 16:12:17.300483
ArminLaschet;835541664;RogerBeckamp;4755310637;False;2022-05-29 16:12:17.604395
RogerBeckamp;4755310637;ArminLaschet;835541664;True;2022-05-29 16:12:17.604395
ArminLaschet;835541664;Holger_SciTec;1420988224370061315;False;2022-05-29 16:12:17.919688
Holger_SciTec;1420988224370061315;ArminLaschet;835541664;False;2022-05-29 16:12:17.919688
ArminLaschet;835541664;LukasBenner_;4863809836;False;2022-05-29 16:12:18.223874
LukasBenner_;4863809836;ArminLaschet;835541664;False;2022-05-29 16:12:18.223874
ArminLaschet;835541664;BengtBergt;1319941408422318081;False;2022-05-29 16:12:18.538980
BengtBergt;1319941408422318081;ArminLaschet;835541664;False;2022-05-29 16:12:18.538980
ArminLaschet;835541664;JakobBla;88495338;False;2022-05-29 16:12:18.839297
JakobBla;88495338;ArminLaschet;835541664;False;2022-05-29 16:12:18.839297
ArminLaschet;835541664;IngoBodtke;3418642394;False;2022-05-29 16:12:19.158877
IngoBodtke;3418642394;ArminLaschet;835541664;False;2022-05-29 16:12:19.158877
ArminLaschet;835541664;f_boginski;1504395603064799245;False;2022-05-29 16:12:19.549453
f_boginski;1504395603064799245;ArminLaschet;835541664;False;2022-05-29 16:12:19.549453
ArminLaschet;835541664;m_breilmann;893027627568697344;False;2022-05-29 16:12:19.856484
m_breilmann;893027627568697344;ArminLaschet;835541664;True;2022-05-29 16:12:19.856484
ArminLaschet;835541664;therealmarlonb1;1194969322306887683;False;2022-05-29 16:12:20.176041
therealmarlonb1;1194969322306887683;ArminLaschet;835541664;False;2022-05-29 16:12:20.176041
ArminLaschet;835541664;FBsirske;1419751204465356805;False;2022-05-29 16:12:20.499667
FBsirske;1419751204465356805;ArminLaschet;835541664;False;2022-05-29 16:12:20.499667
ArminLaschet;835541664;YannickBury;33738797;False;2022-05-29 16:12:20.911872
YannickBury;33738797;ArminLaschet;835541664;True;2022-05-29 16:12:20.911872
ArminLaschet;835541664;isacademartori;204259229;False;2022-05-29 16:12:21.157793
isacademartori;204259229;ArminLaschet;835541664;False;2022-05-29 16:12:21.157793
ArminLaschet;835541664;MarioCzaja;115666099;True;2022-05-29 16:12:21.500838
MarioCzaja;115666099;ArminLaschet;835541664;True;2022-05-29 16:12:21.500838
ArminLaschet;835541664;HakanDemirNK;2942564267;False;2022-05-29 16:12:21.821382
HakanDemirNK;2942564267;ArminLaschet;835541664;False;2022-05-29 16:12:21.821382
ArminLaschet;835541664;detzer_sandra;797777115689132032;False;2022-05-29 16:12:22.130401
detzer_sandra;797777115689132032;ArminLaschet;835541664;True;2022-05-29 16:12:22.130401
ArminLaschet;835541664;MDiedenhofen;785136227775344640;False;2022-05-29 16:12:22.935304
MDiedenhofen;785136227775344640;ArminLaschet;835541664;False;2022-05-29 16:12:22.935304
ArminLaschet;835541664;JanUlrichDieren;1321043479229878272;False;2022-05-29 16:12:23.259740
JanUlrichDieren;1321043479229878272;ArminLaschet;835541664;False;2022-05-29 16:12:23.259740
ArminLaschet;835541664;ThomasDietz_MdB;1117821932;False;2022-05-29 16:12:23.567072
ThomasDietz_MdB;1117821932;ArminLaschet;835541664;False;2022-05-29 16:12:23.567072
ArminLaschet;835541664;DeborahDuering;1249088270128029696;False;2022-05-29 16:12:23.879407
DeborahDuering;1249088270128029696;ArminLaschet;835541664;False;2022-05-29 16:12:23.879407
ArminLaschet;835541664;Leckert_;714742039;False;2022-05-29 16:12:24.183384
Leckert_;714742039;ArminLaschet;835541664;False;2022-05-29 16:12:24.183384
ArminLaschet;835541664;sonjaeichwede;2532432664;False;2022-05-29 16:12:24.491482
sonjaeichwede;2532432664;ArminLaschet;835541664;True;2022-05-29 16:12:24.491482
ArminLaschet;835541664;HERavensburg;1444355078144548872;False;2022-05-29 16:12:24.871743
HERavensburg;1444355078144548872;ArminLaschet;835541664;False;2022-05-29 16:12:24.871743
ArminLaschet;835541664;EnglhardtKopf;1335676869061062662;False;2022-05-29 16:12:25.294856
EnglhardtKopf;1335676869061062662;ArminLaschet;835541664;False;2022-05-29 16:12:25.294856
ArminLaschet;835541664;robert_farle;2958611710;False;2022-05-29 16:12:25.627866
robert_farle;2958611710;ArminLaschet;835541664;False;2022-05-29 16:12:25.627866
ArminLaschet;835541664;ArianeFaescher;1371580189000486919;False;2022-05-29 16:12:26.024939
ArianeFaescher;1371580189000486919;ArminLaschet;835541664;False;2022-05-29 16:12:26.024939
ArminLaschet;835541664;emiliafester;956609533312462850;False;2022-05-29 16:12:26.329740
emiliafester;956609533312462850;ArminLaschet;835541664;False;2022-05-29 16:12:26.329740
ArminLaschet;835541664;fiedelseb;417280296;False;2022-05-29 16:12:26.649854
fiedelseb;417280296;ArminLaschet;835541664;True;2022-05-29 16:12:26.649854
ArminLaschet;835541664;funke_fabian;941607536968519680;False;2022-05-29 16:12:26.909098
funke_fabian;941607536968519680;ArminLaschet;835541664;False;2022-05-29 16:12:26.909098
ArminLaschet;835541664;max_fksr;2237664229;False;2022-05-29 16:12:27.332436
max_fksr;2237664229;ArminLaschet;835541664;True;2022-05-29 16:12:27.332436
ArminLaschet;835541664;schahinag;1284802020382310400;False;2022-05-29 16:12:27.638290
schahinag;1284802020382310400;ArminLaschet;835541664;False;2022-05-29 16:12:27.638290
ArminLaschet;835541664;GansGruen;41365109;False;2022-05-29 16:12:27.941093
GansGruen;41365109;ArminLaschet;835541664;False;2022-05-29 16:12:27.941093
ArminLaschet;835541664;MartinGassner;27245876;False;2022-05-29 16:12:28.170732
MartinGassner;27245876;ArminLaschet;835541664;False;2022-05-29 16:12:28.170732
ArminLaschet;835541664;GeisslerJonas;3375074608;False;2022-05-29 16:12:28.500170
GeisslerJonas;3375074608;ArminLaschet;835541664;False;2022-05-29 16:12:28.500170
ArminLaschet;835541664;Knut_Abraham;1468151020370997252;False;2022-05-29 16:12:28.865033
Knut_Abraham;1468151020370997252;ArminLaschet;835541664;True;2022-05-29 16:12:28.865033
ArminLaschet;835541664;JN_Gesenhues;370585284;False;2022-05-29 16:12:29.169759
JN_Gesenhues;370585284;ArminLaschet;835541664;True;2022-05-29 16:12:29.169759
ArminLaschet;835541664;Hannes_Gnauck;1325859656015679493;False;2022-05-29 16:12:29.477425
Hannes_Gnauck;1325859656015679493;ArminLaschet;835541664;False;2022-05-29 16:12:29.477425
ArminLaschet;835541664;goerke_c;1411676203224870912;False;2022-05-29 16:12:29.801013
goerke_c;1411676203224870912;ArminLaschet;835541664;True;2022-05-29 16:12:29.801013
ArminLaschet;835541664;FabianGramling;738358276560150532;True;2022-05-29 16:12:30.213971
FabianGramling;738358276560150532;ArminLaschet;835541664;True;2022-05-29 16:12:30.213971
ArminLaschet;835541664;inge_graessle;429065822;True;2022-05-29 16:12:30.536114
inge_graessle;429065822;ArminLaschet;835541664;True;2022-05-29 16:12:30.536114
ArminLaschet;835541664;ArminGrau;1451274021518069770;False;2022-05-29 16:12:30.840446
ArminGrau;1451274021518069770;ArminLaschet;835541664;False;2022-05-29 16:12:30.840446
ArminLaschet;835541664;S_Gruetzmacher;1221559096463306752;False;2022-05-29 16:12:31.122380
S_Gruetzmacher;1221559096463306752;ArminLaschet;835541664;False;2022-05-29 16:12:31.122380
ArminLaschet;835541664;SerapGueler;2645960542;True;2022-05-29 16:12:31.437048
SerapGueler;2645960542;ArminLaschet;835541664;True;2022-05-29 16:12:31.437048
ArminLaschet;835541664;AtesGuerpinar;833040538370719746;False;2022-05-29 16:12:31.833250
AtesGuerpinar;833040538370719746;ArminLaschet;835541664;False;2022-05-29 16:12:31.833250
ArminLaschet;835541664;philipphartewig;817772024697389059;False;2022-05-29 16:12:32.139911
philipphartewig;817772024697389059;ArminLaschet;835541664;True;2022-05-29 16:12:32.139911
ArminLaschet;835541664;HarzerUlrike;1238937177003888646;False;2022-05-29 16:12:32.487629
HarzerUlrike;1238937177003888646;ArminLaschet;835541664;False;2022-05-29 16:12:32.487629
ArminLaschet;835541664;FHeiligenstadt;20715527;False;2022-05-29 16:12:32.908032
FHeiligenstadt;20715527;ArminLaschet;835541664;False;2022-05-29 16:12:32.908032
ArminLaschet;835541664;linda_lobster;796076739642490880;False;2022-05-29 16:12:33.285540
linda_lobster;796076739642490880;ArminLaschet;835541664;False;2022-05-29 16:12:33.285540
ArminLaschet;835541664;MatthiasMdb;1481936874478440454;False;2022-05-29 16:12:33.637464
MatthiasMdb;1481936874478440454;ArminLaschet;835541664;False;2022-05-29 16:12:33.637464
ArminLaschet;835541664;KathrinAnna;17152502;False;2022-05-29 16:12:33.990446
KathrinAnna;17152502;ArminLaschet;835541664;True;2022-05-29 16:12:33.990446
ArminLaschet;835541664;AnkeHennigSPD;1283381888372047872;False;2022-05-29 16:12:34.294082
AnkeHennigSPD;1283381888372047872;ArminLaschet;835541664;False;2022-05-29 16:12:34.294082
ArminLaschet;835541664;SusanneHennig;60619687;False;2022-05-29 16:12:34.600762
SusanneHennig;60619687;ArminLaschet;835541664;False;2022-05-29 16:12:34.600762
ArminLaschet;835541664;BHerrmann_;1372871859025408002;False;2022-05-29 16:12:34.971485
BHerrmann_;1372871859025408002;ArminLaschet;835541664;False;2022-05-29 16:12:34.971485
ArminLaschet;835541664;NHeselhaus;1335619744909627394;False;2022-05-29 16:12:35.319620
NHeselhaus;1335619744909627394;ArminLaschet;835541664;True;2022-05-29 16:12:35.319620
ArminLaschet;835541664;HierlSusanne;1352742562260529154;False;2022-05-29 16:12:35.574063
HierlSusanne;1352742562260529154;ArminLaschet;835541664;False;2022-05-29 16:12:35.574063
ArminLaschet;835541664;Bruno_Hoenel;859112360228917249;False;2022-05-29 16:12:35.910893
Bruno_Hoenel;859112360228917249;ArminLaschet;835541664;False;2022-05-29 16:12:35.910893
ArminLaschet;835541664;FHoppermann;883059801747587073;True;2022-05-29 16:12:36.240888
FHoppermann;883059801747587073;ArminLaschet;835541664;True;2022-05-29 16:12:36.240888
ArminLaschet;835541664;JasminaHostert;817937942;False;2022-05-29 16:12:36.649353
JasminaHostert;817937942;ArminLaschet;835541664;False;2022-05-29 16:12:36.649353
ArminLaschet;835541664;verenahubertz;3591923477;False;2022-05-29 16:12:37.092985
verenahubertz;3591923477;ArminLaschet;835541664;False;2022-05-29 16:12:37.092985
ArminLaschet;835541664;HumpferMarkus;709129502870409217;False;2022-05-29 16:12:37.405053
HumpferMarkus;709129502870409217;ArminLaschet;835541664;False;2022-05-29 16:12:37.405053
ArminLaschet;835541664;GerritHuy;1450356775891447808;False;2022-05-29 16:12:37.772973
GerritHuy;1450356775891447808;ArminLaschet;835541664;False;2022-05-29 16:12:37.772973
ArminLaschet;835541664;avjurisch;1377177846158778373;False;2022-05-29 16:12:38.080471
avjurisch;1377177846158778373;ArminLaschet;835541664;False;2022-05-29 16:12:38.080471
ArminLaschet;835541664;LamyaKaddor;1200442200;True;2022-05-29 16:12:38.392471
LamyaKaddor;1200442200;ArminLaschet;835541664;False;2022-05-29 16:12:38.392471
ArminLaschet;835541664;Macit_SPD;574582030;False;2022-05-29 16:12:38.700454
Macit_SPD;574582030;ArminLaschet;835541664;False;2022-05-29 16:12:38.700454
ArminLaschet;835541664;CarlosKasperMdB;1213136273432440832;False;2022-05-29 16:12:39.091749
CarlosKasperMdB;1213136273432440832;ArminLaschet;835541664;False;2022-05-29 16:12:39.091749
ArminLaschet;835541664;annakassautzki;2776064484;False;2022-05-29 16:12:39.341565
annakassautzki;2776064484;ArminLaschet;835541664;False;2022-05-29 16:12:39.341565
ArminLaschet;835541664;MalteKaufmann;97530140;False;2022-05-29 16:12:39.602125
MalteKaufmann;97530140;ArminLaschet;835541664;False;2022-05-29 16:12:39.602125
ArminLaschet;835541664;KaufmannAfD;1595763756;False;2022-05-29 16:12:39.924002
KaufmannAfD;1595763756;ArminLaschet;835541664;False;2022-05-29 16:12:39.924002
ArminLaschet;835541664;RainerKellerWES;912780367937048578;False;2022-05-29 16:12:40.439468
RainerKellerWES;912780367937048578;ArminLaschet;835541664;True;2022-05-29 16:12:40.439468
ArminLaschet;835541664;MiKellner;2221112390;True;2022-05-29 16:12:40.746899
MiKellner;2221112390;ArminLaschet;835541664;True;2022-05-29 16:12:40.746899
ArminLaschet;835541664;FKerstenMdB;729399137272213505;False;2022-05-29 16:12:41.052902
FKerstenMdB;729399137272213505;ArminLaschet;835541664;False;2022-05-29 16:12:41.052902
ArminLaschet;835541664;Bina_Khan_;98756479;False;2022-05-29 16:12:41.450857
Bina_Khan_;98756479;ArminLaschet;835541664;False;2022-05-29 16:12:41.450857
ArminLaschet;835541664;helmut_kleebank;4185556127;False;2022-05-29 16:12:41.772453
helmut_kleebank;4185556127;ArminLaschet;835541664;False;2022-05-29 16:12:41.772453
ArminLaschet;835541664;Ottilie_Klein;728577706489720832;True;2022-05-29 16:12:42.085901
Ottilie_Klein;728577706489720832;ArminLaschet;835541664;True;2022-05-29 16:12:42.085901
ArminLaschet;835541664;AnniKlose;1460753227;False;2022-05-29 16:12:42.491488
AnniKlose;1460753227;ArminLaschet;835541664;False;2022-05-29 16:12:42.491488
ArminLaschet;835541664;timkluessendorf;19160769;False;2022-05-29 16:12:42.897465
timkluessendorf;19160769;ArminLaschet;835541664;False;2022-05-29 16:12:42.897465
ArminLaschet;835541664;AnneKoenig_;4493363728;False;2022-05-29 16:12:43.204204
AnneKoenig_;4493363728;ArminLaschet;835541664;True;2022-05-29 16:12:43.204204
ArminLaschet;835541664;chantal_kopf;820001178943627266;False;2022-05-29 16:12:43.523372
chantal_kopf;820001178943627266;ArminLaschet;835541664;True;2022-05-29 16:12:43.523372
ArminLaschet;835541664;SimonaMdB;1359549652199170050;False;2022-05-29 16:12:43.917895
SimonaMdB;1359549652199170050;ArminLaschet;835541664;False;2022-05-29 16:12:43.917895
ArminLaschet;835541664;laura_kraft_;1410671503679574016;False;2022-05-29 16:12:44.226880
laura_kraft_;1410671503679574016;ArminLaschet;835541664;False;2022-05-29 16:12:44.226880
ArminLaschet;835541664;PhiKraemer;746767453951234048;False;2022-05-29 16:12:44.636708
PhiKraemer;746767453951234048;ArminLaschet;835541664;True;2022-05-29 16:12:44.636708
ArminLaschet;835541664;MartinKroeber;137036352;False;2022-05-29 16:12:44.956504
MartinKroeber;137036352;ArminLaschet;835541664;False;2022-05-29 16:12:44.956504
ArminLaschet;835541664;krusehamburg;2823984824;False;2022-05-29 16:12:45.253944
krusehamburg;2823984824;ArminLaschet;835541664;False;2022-05-29 16:12:45.253944
ArminLaschet;835541664;TKuban96;970038451;False;2022-05-29 16:12:45.566820
TKuban96;970038451;ArminLaschet;835541664;True;2022-05-29 16:12:45.566820
ArminLaschet;835541664;KuehniKev;2764750474;True;2022-05-29 16:12:45.869136
KuehniKev;2764750474;ArminLaschet;835541664;True;2022-05-29 16:12:45.869136
ArminLaschet;835541664;SLahrkamp;1238059203526307842;False;2022-05-29 16:12:46.181008
SLahrkamp;1238059203526307842;ArminLaschet;835541664;False;2022-05-29 16:12:46.181008
ArminLaschet;835541664;Ricarda_Lang;1405886484;False;2022-05-29 16:12:46.505543
Ricarda_Lang;1405886484;ArminLaschet;835541664;True;2022-05-29 16:12:46.505543
ArminLaschet;835541664;andreaslarem;1459468285674770436;False;2022-05-29 16:12:46.797013
andreaslarem;1459468285674770436;ArminLaschet;835541664;False;2022-05-29 16:12:46.797013
ArminLaschet;835541664;KLHohenlohe;1365771819861557251;False;2022-05-29 16:12:47.109472
KLHohenlohe;1365771819861557251;ArminLaschet;835541664;False;2022-05-29 16:12:47.109472
ArminLaschet;835541664;JurgenLenders;1509466711031955457;False;2022-05-29 16:12:47.415530
JurgenLenders;1509466711031955457;ArminLaschet;835541664;False;2022-05-29 16:12:47.415530
ArminLaschet;835541664;christian_leye;826683982519611393;False;2022-05-29 16:12:47.722776
christian_leye;826683982519611393;ArminLaschet;835541664;False;2022-05-29 16:12:47.722776
ArminLaschet;835541664;BodeLuiza;1398240466395611142;False;2022-05-29 16:12:48.038931
BodeLuiza;1398240466395611142;ArminLaschet;835541664;False;2022-05-29 16:12:48.038931
ArminLaschet;835541664;ThorstenLieb;2411398358;False;2022-05-29 16:12:48.335211
ThorstenLieb;2411398358;ArminLaschet;835541664;False;2022-05-29 16:12:48.335211
ArminLaschet;835541664;anja_liebert;1409887223152009217;False;2022-05-29 16:12:48.645665
anja_liebert;1409887223152009217;ArminLaschet;835541664;False;2022-05-29 16:12:48.645665
ArminLaschet;835541664;EsraLimbacher;19139341;False;2022-05-29 16:12:48.951392
EsraLimbacher;19139341;ArminLaschet;835541664;False;2022-05-29 16:12:48.951392
ArminLaschet;835541664;Helge_Limburg;63687144;False;2022-05-29 16:12:49.259559
Helge_Limburg;63687144;ArminLaschet;835541664;True;2022-05-29 16:12:49.259559
ArminLaschet;835541664;denise_loop;797403769378131968;False;2022-05-29 16:12:49.588802
denise_loop;797403769378131968;ArminLaschet;835541664;False;2022-05-29 16:12:49.588802
ArminLaschet;835541664;max_lucks;481428317;False;2022-05-29 16:12:49.877676
max_lucks;481428317;ArminLaschet;835541664;True;2022-05-29 16:12:49.877676
ArminLaschet;835541664;BettinaLugk;1193991990196785157;False;2022-05-29 16:12:50.185954
BettinaLugk;1193991990196785157;ArminLaschet;835541664;True;2022-05-29 16:12:50.185954
ArminLaschet;835541664;kristine_lutke;875431735256920065;False;2022-05-29 16:12:50.678976
kristine_lutke;875431735256920065;ArminLaschet;835541664;True;2022-05-29 16:12:50.678976
ArminLaschet;835541664;TMachalet;23340320;False;2022-05-29 16:12:50.983965
TMachalet;23340320;ArminLaschet;835541664;False;2022-05-29 16:12:50.983965
ArminLaschet;835541664;EVMGreifswald;63240190;False;2022-05-29 16:12:51.295812
EVMGreifswald;63240190;ArminLaschet;835541664;False;2022-05-29 16:12:51.295812
ArminLaschet;835541664;HolgerMannLE;615488350;False;2022-05-29 16:12:51.627025
HolgerMannLE;615488350;ArminLaschet;835541664;True;2022-05-29 16:12:51.627025
ArminLaschet;835541664;El_KaWeh_;2149926365;False;2022-05-29 16:12:51.936405
El_KaWeh_;2149926365;ArminLaschet;835541664;False;2022-05-29 16:12:51.936405
ArminLaschet;835541664;ZandaMartens;1383821163151851532;False;2022-05-29 16:12:52.178957
ZandaMartens;1383821163151851532;ArminLaschet;835541664;False;2022-05-29 16:12:52.178957
ArminLaschet;835541664;ParsaMarvi;973597518;False;2022-05-29 16:12:52.535001
ParsaMarvi;973597518;ArminLaschet;835541664;False;2022-05-29 16:12:52.535001
ArminLaschet;835541664;f_mascheck;744152788746248192;False;2022-05-29 16:12:52.771923
f_mascheck;744152788746248192;ArminLaschet;835541664;False;2022-05-29 16:12:52.771923
ArminLaschet;835541664;zoe_gruene;1248662696318418950;False;2022-05-29 16:12:53.068836
zoe_gruene;1248662696318418950;ArminLaschet;835541664;False;2022-05-29 16:12:53.068836
ArminLaschet;835541664;VMayer_Lay;1290361590429229056;False;2022-05-29 16:12:53.409525
VMayer_Lay;1290361590429229056;ArminLaschet;835541664;False;2022-05-29 16:12:53.409525
ArminLaschet;835541664;Mehli;15820788;False;2022-05-29 16:12:53.748612
Mehli;15820788;ArminLaschet;835541664;False;2022-05-29 16:12:53.748612
ArminLaschet;835541664;TakisMehmetAli;1413536612068245507;False;2022-05-29 16:12:54.064171
TakisMehmetAli;1413536612068245507;ArminLaschet;835541664;False;2022-05-29 16:12:54.064171
ArminLaschet;835541664;AnikoMerten;2490321900;False;2022-05-29 16:12:54.378760
AnikoMerten;2490321900;ArminLaschet;835541664;False;2022-05-29 16:12:54.378760
ArminLaschet;835541664;mesarosch;208413193;False;2022-05-29 16:12:54.669658
mesarosch;208413193;ArminLaschet;835541664;False;2022-05-29 16:12:54.669658
ArminLaschet;835541664;SwantjeMichael1;1086178318230188033;False;2022-05-29 16:12:55.013326
