"source_screen_name;source_id;target_screen_name;target_id;following;api_call"
"hubertus_heil;15943222;ABaerbockArchiv;2179010672;True;2022-06-15 09:48:51.969659"
"ABaerbockArchiv;2179010672;AnetteKramme;1461705757;False;2022-06-15 09:48:52.379336"
"AnetteKramme;1461705757;ABaerbockArchiv;2179010672;False;2022-06-15 09:48:52.379336"
"ABaerbockArchiv;2179010672;PetraPauMaHe;560467206;False;2022-06-15 09:48:52.785870"
"PetraPauMaHe;560467206;ABaerbockArchiv;2179010672;False;2022-06-15 09:48:52.785870"
"ABaerbockArchiv;2179010672;MiRo_SPD;1114675538;True;2022-06-15 09:48:53.130231"
"MiRo_SPD;1114675538;ABaerbockArchiv;2179010672;False;2022-06-15 09:48:53.130231"
"ABaerbockArchiv;2179010672;schneidercar;96783215;True;2022-06-15 09:48:53.449084"
"schneidercar;96783215;ABaerbockArchiv;2179010672;True;2022-06-15 09:48:53.449084"
"ABaerbockArchiv;2179010672;OlafScholz;38150247;True;2022-06-15 09:48:53.913411"
"OlafScholz;38150247;ABaerbockArchiv;2179010672;True;2022-06-15 09:48:53.913411"
"ABaerbockArchiv;2179010672;JTrittin;485751594;True;2022-06-15 09:48:54.223849"
"JTrittin;485751594;ABaerbockArchiv;2179010672;True;2022-06-15 09:48:54.223849"
"ABaerbockArchiv;2179010672;AWidmannMauz;3351905747;True;2022-06-15 09:48:54.740811"
"AWidmannMauz;3351905747;ABaerbockArchiv;2179010672;True;2022-06-15 09:48:54.740811"
"ABaerbockArchiv;2179010672;KerstinGriese;39709752;False;2022-06-15 09:48:55.045065"
"KerstinGriese;39709752;ABaerbockArchiv;2179010672;True;2022-06-15 09:48:55.045065"
"ABaerbockArchiv;2179010672;HBraun;19108071;True;2022-06-15 09:48:55.351930"
"HBraun;19108071;ABaerbockArchiv;2179010672;False;2022-06-15 09:48:55.351930"
"ABaerbockArchiv;2179010672;gitta_connemann;1125751445205262336;False;2022-06-15 09:48:55.756972"
"gitta_connemann;1125751445205262336;ABaerbockArchiv;2179010672;False;2022-06-15 09:48:55.756972"
"ABaerbockArchiv;2179010672;Otto_Fricke;18044683;False;2022-06-15 09:48:56.166798"
"Otto_Fricke;18044683;ABaerbockArchiv;2179010672;False;2022-06-15 09:48:56.166798"
"ABaerbockArchiv;2179010672;MGrosseBroemer;574424501;True;2022-06-15 09:48:56.577450"
"MGrosseBroemer;574424501;ABaerbockArchiv;2179010672;True;2022-06-15 09:48:56.577450"
"ABaerbockArchiv;2179010672;GruebelMdb;796691290016583680;False;2022-06-15 09:48:56.893203"
"GruebelMdb;796691290016583680;ABaerbockArchiv;2179010672;False;2022-06-15 09:48:56.893203"
"ABaerbockArchiv;2179010672;olavgutting;58429842;False;2022-06-15 09:48:57.208532"
"olavgutting;58429842;ABaerbockArchiv;2179010672;False;2022-06-15 09:48:57.208532"
"ABaerbockArchiv;2179010672;MichaelHennric2;1132260527378489345;False;2022-06-15 09:48:57.556431"
"MichaelHennric2;1132260527378489345;ABaerbockArchiv;2179010672;False;2022-06-15 09:48:57.556431"
"ABaerbockArchiv;2179010672;JuliaKloeckner;29858729;True;2022-06-15 09:48:58.012171"
"JuliaKloeckner;29858729;ABaerbockArchiv;2179010672;False;2022-06-15 09:48:58.012171"
"ABaerbockArchiv;2179010672;GuntherKrichba3;1161098384020824069;False;2022-06-15 09:48:58.333573"
"GuntherKrichba3;1161098384020824069;ABaerbockArchiv;2179010672;False;2022-06-15 09:48:58.333573"
"ABaerbockArchiv;2179010672;guenterkrings;392312829;False;2022-06-15 09:48:58.638081"
"guenterkrings;392312829;ABaerbockArchiv;2179010672;False;2022-06-15 09:48:58.638081"
"ABaerbockArchiv;2179010672;RenateKuenast;1425265488;True;2022-06-15 09:48:59.036511"
"RenateKuenast;1425265488;ABaerbockArchiv;2179010672;True;2022-06-15 09:48:59.036511"
"ABaerbockArchiv;2179010672;markuskurthmdb;150188536;True;2022-06-15 09:48:59.448174"
"markuskurthmdb;150188536;ABaerbockArchiv;2179010672;True;2022-06-15 09:48:59.448174"
"ABaerbockArchiv;2179010672;LoetzschMdB;24178198;False;2022-06-15 09:48:59.854366"
"LoetzschMdB;24178198;ABaerbockArchiv;2179010672;True;2022-06-15 09:48:59.854366"
"ABaerbockArchiv;2179010672;AnnaLuehrmann;1179715307440619522;False;2022-06-15 09:49:00.193723"
"AnnaLuehrmann;1179715307440619522;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:00.193723"
"ABaerbockArchiv;2179010672;DoroBaer;140821364;True;2022-06-15 09:49:00.593554"
"DoroBaer;140821364;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:00.593554"
"ABaerbockArchiv;2179010672;StephanMayerCSU;1496859134708310022;False;2022-06-15 09:49:01.081220"
"StephanMayerCSU;1496859134708310022;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:01.081220"
"ABaerbockArchiv;2179010672;smuellermdb;17960911;False;2022-06-15 09:49:01.451151"
"smuellermdb;17960911;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:01.451151"
"ABaerbockArchiv;2179010672;DaniLudwigMdB;1019846605044936705;False;2022-06-15 09:49:01.826684"
"DaniLudwigMdB;1019846605044936705;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:01.826684"
"ABaerbockArchiv;2179010672;andreasscheuer;50315139;True;2022-06-15 09:49:02.311498"
"andreasscheuer;50315139;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:02.311498"
"ABaerbockArchiv;2179010672;SilberhornMdB;951489275312443392;False;2022-06-15 09:49:02.720539"
"SilberhornMdB;951489275312443392;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:02.720539"
"ABaerbockArchiv;2179010672;jensspahn;299650387;True;2022-06-15 09:49:03.130567"
"jensspahn;299650387;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:03.130567"
"ABaerbockArchiv;2179010672;CvStetten;1334019378;False;2022-06-15 09:49:03.545394"
"CvStetten;1334019378;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:03.545394"
"ABaerbockArchiv;2179010672;gero_storjohann;20534846;False;2022-06-15 09:49:03.895105"
"gero_storjohann;20534846;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:03.895105"
"ABaerbockArchiv;2179010672;AntjeTillmann;1082925763316367360;False;2022-06-15 09:49:04.361164"
"AntjeTillmann;1082925763316367360;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:04.361164"
"ABaerbockArchiv;2179010672;wanderwitz;16361044;False;2022-06-15 09:49:04.973370"
"wanderwitz;16361044;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:04.973370"
"ABaerbockArchiv;2179010672;Wissing;20593301;False;2022-06-15 09:49:05.319774"
"Wissing;20593301;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:05.319774"
"ABaerbockArchiv;2179010672;BaerbelKofler;193629792;False;2022-06-15 09:49:05.689410"
"BaerbelKofler;193629792;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:05.689410"
"ABaerbockArchiv;2179010672;larsklingbeil;16255941;True;2022-06-15 09:49:06.141225"
"larsklingbeil;16255941;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:06.141225"
"ABaerbockArchiv;2179010672;NielsAnnen;42401449;False;2022-06-15 09:49:06.420033"
"NielsAnnen;42401449;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:06.420033"
"ABaerbockArchiv;2179010672;Thomas_Bareiss;2797812265;False;2022-06-15 09:49:06.704058"
"Thomas_Bareiss;2797812265;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:06.704058"
"ABaerbockArchiv;2179010672;SevimDagdelen;139407967;False;2022-06-15 09:49:07.022781"
"SevimDagdelen;139407967;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:07.022781"
"ABaerbockArchiv;2179010672;ernst_klaus;64994645;False;2022-06-15 09:49:07.376185"
"ernst_klaus;64994645;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:07.376185"
"ABaerbockArchiv;2179010672;KaiGehring;110368456;True;2022-06-15 09:49:07.738535"
"KaiGehring;110368456;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:07.738535"
"ABaerbockArchiv;2179010672;BriHasselmann;1131092102;True;2022-06-15 09:49:08.096298"
"BriHasselmann;1131092102;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:08.096298"
"ABaerbockArchiv;2179010672;ToniHofreiter;442678902;True;2022-06-15 09:49:08.480524"
"ToniHofreiter;442678902;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:08.480524"
"ABaerbockArchiv;2179010672;josip_juratovic;738731811380076544;False;2022-06-15 09:49:08.864944"
"josip_juratovic;738731811380076544;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:08.864944"
"ABaerbockArchiv;2179010672;katjakipping;28066013;True;2022-06-15 09:49:09.273985"
"katjakipping;28066013;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:09.273985"
"ABaerbockArchiv;2179010672;jankortemdb;4164673821;True;2022-06-15 09:49:09.683430"
"jankortemdb;4164673821;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:09.683430"
"ABaerbockArchiv;2179010672;Karl_Lauterbach;3292982985;True;2022-06-15 09:49:10.091853"
"Karl_Lauterbach;3292982985;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:10.091853"
"ABaerbockArchiv;2179010672;michael_g_link;3034092143;False;2022-06-15 09:49:10.403669"
"michael_g_link;3034092143;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:10.403669"
"ABaerbockArchiv;2179010672;KatjaMast;937678874095300609;False;2022-06-15 09:49:10.769442"
"KatjaMast;937678874095300609;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:10.769442"
"ABaerbockArchiv;2179010672;CarstenMuellers;53945479;False;2022-06-15 09:49:11.131306"
"CarstenMuellers;53945479;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:11.131306"
"ABaerbockArchiv;2179010672;MuellerChemnitz;784760007275515904;False;2022-06-15 09:49:11.396878"
"MuellerChemnitz;784760007275515904;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:11.396878"
"ABaerbockArchiv;2179010672;HenningOtteMdB;1416388709264633858;False;2022-06-15 09:49:11.741568"
"HenningOtteMdB;1416388709264633858;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:11.741568"
"ABaerbockArchiv;2179010672;SoenkeRix;36327895;False;2022-06-15 09:49:12.105497"
"SoenkeRix;36327895;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:12.105497"
"ABaerbockArchiv;2179010672;f_schaeffler;18189342;False;2022-06-15 09:49:12.447830"
"f_schaeffler;18189342;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:12.447830"
"ABaerbockArchiv;2179010672;m_schieder;1306503986791448576;False;2022-06-15 09:49:12.822843"
"m_schieder;1306503986791448576;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:12.822843"
"ABaerbockArchiv;2179010672;FrankSchwabe;30050484;True;2022-06-15 09:49:13.142086"
"FrankSchwabe;30050484;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:13.142086"
"ABaerbockArchiv;2179010672;rischwasu;50932086;True;2022-06-15 09:49:13.434905"
"rischwasu;50932086;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:13.434905"
"ABaerbockArchiv;2179010672;Petra_Sitte_MdB;293522998;False;2022-06-15 09:49:13.750004"
"Petra_Sitte_MdB;293522998;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:13.750004"
"ABaerbockArchiv;2179010672;florian_toncar;17462171;False;2022-06-15 09:49:14.086345"
"florian_toncar;17462171;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:14.086345"
"ABaerbockArchiv;2179010672;ElisabethWinke4;1386075729780162569;False;2022-06-15 09:49:14.498418"
"ElisabethWinke4;1386075729780162569;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:14.498418"
"ABaerbockArchiv;2179010672;nouripour;16674128;True;2022-06-15 09:49:14.908028"
"nouripour;16674128;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:14.908028"
"ABaerbockArchiv;2179010672;W_SK;20840049;True;2022-06-15 09:49:15.333915"
"W_SK;20840049;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:15.333915"
"ABaerbockArchiv;2179010672;ChristianHirte;37642893;False;2022-06-15 09:49:15.803212"
"ChristianHirte;37642893;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:15.803212"
"ABaerbockArchiv;2179010672;cad59;25980076;False;2022-06-15 09:49:16.318553"
"cad59;25980076;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:16.318553"
"ABaerbockArchiv;2179010672;PeterAumer;348460907;False;2022-06-15 09:49:16.759728"
"PeterAumer;348460907;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:16.759728"
"ABaerbockArchiv;2179010672;baerbelbas;19438957;True;2022-06-15 09:49:17.158935"
"baerbelbas;19438957;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:17.158935"
"ABaerbockArchiv;2179010672;Peter_Beyer;445375409;False;2022-06-15 09:49:17.466409"
"Peter_Beyer;445375409;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:17.466409"
"ABaerbockArchiv;2179010672;SteffenBilger;23925041;False;2022-06-15 09:49:17.876902"
"SteffenBilger;23925041;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:17.876902"
"ABaerbockArchiv;2179010672;MWBirkwald;748851762;False;2022-06-15 09:49:18.285020"
"MWBirkwald;748851762;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:18.285020"
"ABaerbockArchiv;2179010672;reinhardbrandl;262730721;False;2022-06-15 09:49:18.695046"
"reinhardbrandl;262730721;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:18.695046"
"ABaerbockArchiv;2179010672;HeikeBrehmerMdB;150372237;False;2022-06-15 09:49:19.002235"
"HeikeBrehmerMdB;150372237;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:19.002235"
"ABaerbockArchiv;2179010672;rbrinkhaus;38001527;False;2022-06-15 09:49:19.317644"
"rbrinkhaus;38001527;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:19.317644"
"ABaerbockArchiv;2179010672;MarcoBuschmann;106136813;False;2022-06-15 09:49:19.718301"
"MarcoBuschmann;106136813;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:19.718301"
"ABaerbockArchiv;2179010672;DjirSarai;960463104537657344;False;2022-06-15 09:49:20.128329"
"DjirSarai;960463104537657344;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:20.128329"
"ABaerbockArchiv;2179010672;FrankeEdgar;481393623;False;2022-06-15 09:49:20.536508"
"FrankeEdgar;481393623;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:20.536508"
"ABaerbockArchiv;2179010672;MichaelFrieser;4577700622;False;2022-06-15 09:49:20.952750"
"MichaelFrieser;4577700622;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:20.952750"
"ABaerbockArchiv;2179010672;gadechens;1157298670745899014;False;2022-06-15 09:49:21.374130"
"gadechens;1157298670745899014;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:21.374130"
"ABaerbockArchiv;2179010672;thomasgebhart;51483238;False;2022-06-15 09:49:21.766343"
"thomasgebhart;51483238;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:21.766343"
"ABaerbockArchiv;2179010672;GerdesMdB;2468956470;False;2022-06-15 09:49:22.074476"
"GerdesMdB;2468956470;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:22.074476"
"ABaerbockArchiv;2179010672;NicoleGohlke;866425075;False;2022-06-15 09:49:22.483236"
"NicoleGohlke;866425075;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:22.483236"
"ABaerbockArchiv;2179010672;hahnflo;403735368;False;2022-06-15 09:49:22.892920"
"hahnflo;403735368;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:22.892920"
"ABaerbockArchiv;2179010672;juergenhardt;38467606;False;2022-06-15 09:49:23.202526"
"juergenhardt;38467606;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:23.202526"
"ABaerbockArchiv;2179010672;MechthildHeil;974367631;False;2022-06-15 09:49:23.609060"
"MechthildHeil;974367631;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:23.609060"
"ABaerbockArchiv;2179010672;ManuelHoeferlin;17483463;False;2022-06-15 09:49:24.033432"
"ManuelHoeferlin;17483463;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:24.033432"
"ABaerbockArchiv;2179010672;AndrejHunko;87281380;False;2022-06-15 09:49:24.433754"
"AndrejHunko;87281380;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:24.433754"
"ABaerbockArchiv;2179010672;tj_tweets;37105136;False;2022-06-15 09:49:24.845265"
"tj_tweets;37105136;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:24.845265"
"ABaerbockArchiv;2179010672;KaczmarekOliver;231440493;False;2022-06-15 09:49:25.348729"
"KaczmarekOliver;231440493;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:25.348729"
"ABaerbockArchiv;2179010672;KatjaKeul;959105406416162823;True;2022-06-15 09:49:25.667698"
"KatjaKeul;959105406416162823;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:25.667698"
"ABaerbockArchiv;2179010672;RKiesewetter;42698498;False;2022-06-15 09:49:26.067155"
"RKiesewetter;42698498;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:26.067155"
"ABaerbockArchiv;2179010672;sven_kindler;17343047;True;2022-06-15 09:49:26.476602"
"sven_kindler;17343047;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:26.476602"
"ABaerbockArchiv;2179010672;VolkmarKlein;33043294;False;2022-06-15 09:49:26.766761"
"VolkmarKlein;33043294;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:26.766761"
"ABaerbockArchiv;2179010672;MariaKlSchmeink;18103366;True;2022-06-15 09:49:27.106957"
"MariaKlSchmeink;18103366;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:27.106957"
"ABaerbockArchiv;2179010672;axel_knoerig;928974816220254208;False;2022-06-15 09:49:27.522492"
"axel_knoerig;928974816220254208;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:27.522492"
"ABaerbockArchiv;2179010672;PascalKober;19909974;False;2022-06-15 09:49:28.013496"
"PascalKober;19909974;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:28.013496"
"ABaerbockArchiv;2179010672;Oliver_Krischer;88630242;True;2022-06-15 09:49:28.422041"
"Oliver_Krischer;88630242;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:28.422041"
"ABaerbockArchiv;2179010672;UlrichLange;68172699;False;2022-06-15 09:49:28.940967"
"UlrichLange;68172699;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:28.940967"
"ABaerbockArchiv;2179010672;CarenLay;21404382;True;2022-06-15 09:49:29.222735"
"CarenLay;21404382;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:29.222735"
"ABaerbockArchiv;2179010672;RLenkert;1480579733494640642;False;2022-06-15 09:49:29.652360"
"RLenkert;1480579733494640642;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:29.652360"
"ABaerbockArchiv;2179010672;LFLindemann;96146500;False;2022-06-15 09:49:30.054961"
"LFLindemann;96146500;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:30.054961"
"ABaerbockArchiv;2179010672;c_lindner;122104353;True;2022-06-15 09:49:30.497614"
"c_lindner;122104353;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:30.497614"
"ABaerbockArchiv;2179010672;JM_Luczak;22908417;False;2022-06-15 09:49:30.965533"
"JM_Luczak;22908417;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:30.965533"
"ABaerbockArchiv;2179010672;OlliLuksic;21144568;False;2022-06-15 09:49:31.325433"
"OlliLuksic;21144568;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:31.325433"
"ABaerbockArchiv;2179010672;thlutze;3667108397;False;2022-06-15 09:49:31.734943"
"thlutze;3667108397;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:31.734943"
"ABaerbockArchiv;2179010672;agnieszka_mdb;172269309;True;2022-06-15 09:49:32.110155"
"agnieszka_mdb;172269309;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:32.110155"
"ABaerbockArchiv;2179010672;AMattfeldt;23447001;False;2022-06-15 09:49:32.519573"
"AMattfeldt;23447001;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:32.519573"
"ABaerbockArchiv;2179010672;Conni_Moehring;2596171296;False;2022-06-15 09:49:32.928537"
"Conni_Moehring;2596171296;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:32.928537"
"ABaerbockArchiv;2179010672;MdBMonstadt;1180102389275205632;False;2022-06-15 09:49:33.204661"
"MdBMonstadt;1180102389275205632;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:33.204661"
"ABaerbockArchiv;2179010672;NadineSchoen;41840905;False;2022-06-15 09:49:33.489256"
"NadineSchoen;41840905;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:33.489256"
"ABaerbockArchiv;2179010672;GrueneBeate;53426644;True;2022-06-15 09:49:33.849503"
"GrueneBeate;53426644;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:33.849503"
"ABaerbockArchiv;2179010672;Ingrid_Nestle;44359035;True;2022-06-15 09:49:34.260243"
"Ingrid_Nestle;44359035;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:34.260243"
"ABaerbockArchiv;2179010672;KonstantinNotz;17752770;True;2022-06-15 09:49:34.564165"
"KonstantinNotz;17752770;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:34.564165"
"ABaerbockArchiv;2179010672;oezoguz;83342791;True;2022-06-15 09:49:34.916822"
"oezoguz;83342791;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:34.916822"
"ABaerbockArchiv;2179010672;lisapaus;569166756;True;2022-06-15 09:49:35.385671"
"lisapaus;569166756;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:35.385671"
"ABaerbockArchiv;2179010672;TabeaRoessner;53351462;True;2022-06-15 09:49:35.897764"
"TabeaRoessner;53351462;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:35.897764"
"ABaerbockArchiv;2179010672;Erwin_Rueddel;33071479;False;2022-06-15 09:49:36.308928"
"Erwin_Rueddel;33071479;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:36.308928"
"ABaerbockArchiv;2179010672;Pschnieder;368334555;False;2022-06-15 09:49:36.720957"
"Pschnieder;368334555;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:36.720957"
"ABaerbockArchiv;2179010672;s_schwartze;1117526742;False;2022-06-15 09:49:37.073506"
"s_schwartze;1117526742;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:37.073506"
"ABaerbockArchiv;2179010672;JudithSkudelny;948958759560376320;False;2022-06-15 09:49:37.459645"
"JudithSkudelny;948958759560376320;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:37.459645"
"ABaerbockArchiv;2179010672;StephanThomae;75005687;False;2022-06-15 09:49:37.740377"
"StephanThomae;75005687;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:37.740377"
"ABaerbockArchiv;2179010672;johannesvogel;15630931;False;2022-06-15 09:49:38.048825"
"johannesvogel;15630931;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:38.048825"
"ABaerbockArchiv;2179010672;voglerk;21287514;False;2022-06-15 09:49:38.328566"
"voglerk;21287514;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:38.328566"
"ABaerbockArchiv;2179010672;JoWadephul;389682667;False;2022-06-15 09:49:38.720691"
"JoWadephul;389682667;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:38.720691"
"ABaerbockArchiv;2179010672;SWagenknecht;47375691;True;2022-06-15 09:49:39.034035"
"SWagenknecht;47375691;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:39.034035"
"ABaerbockArchiv;2179010672;ebner_sha;52431948;True;2022-06-15 09:49:39.379102"
"ebner_sha;52431948;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:39.379102"
"ABaerbockArchiv;2179010672;tobiaslindner;21197524;True;2022-06-15 09:49:39.656749"
"tobiaslindner;21197524;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:39.656749"
"ABaerbockArchiv;2179010672;TeamBeate;943468370;False;2022-06-15 09:49:39.992928"
"TeamBeate;943468370;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:39.992928"
"ABaerbockArchiv;2179010672;MTodtenhausen;563706584;False;2022-06-15 09:49:40.362901"
"MTodtenhausen;563706584;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:40.362901"
"ABaerbockArchiv;2179010672;HellmichMdB;786498202832822272;False;2022-06-15 09:49:40.712448"
"HellmichMdB;786498202832822272;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:40.712448"
"ABaerbockArchiv;2179010672;reinholdmdb;925657781759332353;False;2022-06-15 09:49:41.326889"
"reinholdmdb;925657781759332353;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:41.326889"
"ABaerbockArchiv;2179010672;ABaerbock;1469264387512979461;False;2022-06-15 09:49:41.632336"
"ABaerbock;1469264387512979461;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:41.632336"
"ABaerbockArchiv;2179010672;MdB_Ulrike_Bahr;724565991104110592;False;2022-06-15 09:49:42.041366"
"MdB_Ulrike_Bahr;724565991104110592;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:42.041366"
"ABaerbockArchiv;2179010672;fbrantner;32323724;True;2022-06-15 09:49:42.328889"
"fbrantner;32323724;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:42.328889"
"ABaerbockArchiv;2179010672;larscastellucci;17469649;False;2022-06-15 09:49:42.733541"
"larscastellucci;17469649;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:42.733541"
"ABaerbockArchiv;2179010672;BernhardDaldrup;1329019163126476800;False;2022-06-15 09:49:43.068194"
"BernhardDaldrup;1329019163126476800;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:43.068194"
"ABaerbockArchiv;2179010672;KarambaDiaby;316355056;False;2022-06-15 09:49:43.409326"
"KarambaDiaby;316355056;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:43.409326"
"ABaerbockArchiv;2179010672;dittmarsabine;1872648764;False;2022-06-15 09:49:43.783087"
"dittmarsabine;1872648764;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:43.783087"
"ABaerbockArchiv;2179010672;katdro;15722010;True;2022-06-15 09:49:44.193762"
"katdro;15722010;ABaerbockArchiv;2179010672;True;2022-06-15 09:49:44.193762"
"ABaerbockArchiv;2179010672;Hansjoerg_Durz;1662533040;False;2022-06-15 09:49:44.603221"
"Hansjoerg_Durz;1662533040;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:44.603221"
"ABaerbockArchiv;2179010672;EskenSaskia;1423622834;True;2022-06-15 09:49:45.082354"
"EskenSaskia;1423622834;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:45.082354"
"ABaerbockArchiv;2179010672;FechnerJohannes;1105754727101485058;False;2022-06-15 09:49:45.625754"
"FechnerJohannes;1105754727101485058;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:45.625754"
"ABaerbockArchiv;2179010672;UweFe;47151012;False;2022-06-15 09:49:45.933085"
"UweFe;47151012;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:45.933085"
"ABaerbockArchiv;2179010672;thorsten_frei;1181598578508214272;False;2022-06-15 09:49:46.343293"
"thorsten_frei;1181598578508214272;ABaerbockArchiv;2179010672;False;2022-06-15 09:49:46.343293"
